<TICKER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
LKOH;06.06.2023;0;5149.5000000;5175.5000000;4962.5000000;5149.5000000;2192664
LKOH;07.06.2023;0;5163.0000000;5164.0000000;5073.0000000;5101.0000000;931379
LKOH;08.06.2023;0;5100.5000000;5111.0000000;5041.0000000;5065.0000000;738843
LKOH;09.06.2023;0;5082.5000000;5112.5000000;5070.0000000;5077.0000000;520710
LKOH;13.06.2023;0;5093.0000000;5265.5000000;5077.0000000;5264.0000000;1374037
LKOH;14.06.2023;0;5298.5000000;5324.0000000;5205.5000000;5246.0000000;918065
LKOH;15.06.2023;0;5251.5000000;5319.5000000;5226.0000000;5302.5000000;1055627
LKOH;16.06.2023;0;5309.5000000;5330.0000000;5243.5000000;5260.5000000;570111
LKOH;19.06.2023;0;5261.5000000;5297.5000000;5177.0000000;5194.0000000;771084
LKOH;20.06.2023;0;5190.5000000;5194.0000000;5081.0000000;5150.5000000;976876
LKOH;21.06.2023;0;5152.5000000;5166.5000000;5110.0000000;5125.0000000;644720
LKOH;22.06.2023;0;5130.0000000;5189.0000000;5103.0000000;5137.0000000;603024
LKOH;23.06.2023;0;5125.5000000;5145.0000000;5004.0000000;5030.0000000;1067154
LKOH;26.06.2023;0;5099.5000000;5114.0000000;4965.0000000;5048.5000000;1174443
LKOH;27.06.2023;0;5074.0000000;5158.5000000;5031.0000000;5138.0000000;923731
LKOH;28.06.2023;0;5149.5000000;5155.0000000;5082.0000000;5108.0000000;700255
LKOH;29.06.2023;0;5116.0000000;5150.0000000;5096.0000000;5124.0000000;740811
LKOH;30.06.2023;0;5127.0000000;5139.0000000;5063.0000000;5079.0000000;711187
LKOH;03.07.2023;0;5099.0000000;5123.0000000;5080.0000000;5095.5000000;637606
LKOH;04.07.2023;0;5106.5000000;5260.0000000;5082.0000000;5209.0000000;1467137
LKOH;05.07.2023;0;5226.0000000;5311.0000000;5221.5000000;5298.5000000;1207873
LKOH;06.07.2023;0;5319.5000000;5390.0000000;5304.0000000;5347.0000000;1403719
LKOH;07.07.2023;0;5361.5000000;5446.5000000;5326.0000000;5439.5000000;1298195
LKOH;10.07.2023;0;5471.5000000;5505.5000000;5404.0000000;5436.0000000;1091876
LKOH;11.07.2023;0;5440.5000000;5449.5000000;5366.5000000;5439.0000000;688962
LKOH;12.07.2023;0;5441.0000000;5535.0000000;5377.5000000;5500.0000000;1228622
LKOH;13.07.2023;0;5530.5000000;5549.5000000;5461.0000000;5498.0000000;719054
LKOH;14.07.2023;0;5487.0000000;5550.0000000;5450.0000000;5514.0000000;790875
LKOH;17.07.2023;0;5493.5000000;5535.0000000;5462.5000000;5503.0000000;765441
LKOH;18.07.2023;0;5514.0000000;5585.0000000;5481.0000000;5537.5000000;1149679
LKOH;19.07.2023;0;5544.0000000;5568.0000000;5495.0000000;5518.0000000;609703
LKOH;20.07.2023;0;5520.0000000;5520.0000000;5381.0000000;5394.0000000;863112
LKOH;21.07.2023;0;5410.0000000;5505.0000000;5397.5000000;5505.0000000;642507
LKOH;24.07.2023;0;5507.5000000;5554.0000000;5491.0000000;5545.5000000;624794
LKOH;25.07.2023;0;5555.0000000;5649.5000000;5532.5000000;5633.5000000;1220953
LKOH;26.07.2023;0;5636.0000000;5665.5000000;5591.0000000;5626.0000000;762508
LKOH;27.07.2023;0;5637.5000000;5678.0000000;5637.5000000;5668.0000000;632629
LKOH;28.07.2023;0;5678.0000000;5917.0000000;5654.5000000;5896.0000000;1865130
LKOH;31.07.2023;0;5952.5000000;5999.5000000;5905.5000000;5938.0000000;1547638
LKOH;01.08.2023;0;5942.0000000;6049.0000000;5883.0000000;6008.0000000;1340576
LKOH;02.08.2023;0;6007.5000000;6123.0000000;5960.0000000;6069.5000000;1314265
LKOH;03.08.2023;0;6065.0000000;6168.0000000;6040.0000000;6155.0000000;997755
LKOH;04.08.2023;0;6169.0000000;6270.0000000;5951.5000000;6103.0000000;2840065
LKOH;07.08.2023;0;6176.5000000;6210.0000000;5975.0000000;6048.5000000;1406905
LKOH;08.08.2023;0;6038.5000000;6135.0000000;5925.0000000;6124.5000000;1552189
LKOH;09.08.2023;0;6129.5000000;6185.0000000;6073.0000000;6171.5000000;940039
LKOH;10.08.2023;0;6181.5000000;6258.0000000;6155.0000000;6252.0000000;1019541
LKOH;11.08.2023;0;6265.0000000;6287.0000000;6205.0000000;6284.5000000;787628
LKOH;14.08.2023;0;6321.5000000;6428.0000000;6011.5000000;6127.5000000;3030481
LKOH;15.08.2023;0;6087.5000000;6290.0000000;6008.0000000;6131.5000000;2268788
LKOH;16.08.2023;0;6156.0000000;6198.0000000;5990.5000000;6094.5000000;1989505
LKOH;17.08.2023;0;6160.0000000;6167.0000000;6062.0000000;6162.0000000;890393
LKOH;18.08.2023;0;6166.0000000;6285.0000000;6122.5000000;6277.5000000;916052
LKOH;21.08.2023;0;6294.5000000;6338.0000000;6237.0000000;6265.5000000;1187071
LKOH;22.08.2023;0;6265.5000000;6677.0000000;6216.5000000;6606.5000000;5302103
LKOH;23.08.2023;0;6632.0000000;6654.0000000;6364.0000000;6412.5000000;2937766
LKOH;24.08.2023;0;6492.0000000;6571.5000000;6432.0000000;6561.5000000;1227840
LKOH;25.08.2023;0;6563.5000000;6592.5000000;6513.5000000;6566.0000000;761542
LKOH;28.08.2023;0;6574.5000000;6665.0000000;6560.0000000;6662.0000000;909964
LKOH;29.08.2023;0;6670.0000000;6780.0000000;6636.0000000;6779.5000000;1936444
LKOH;30.08.2023;0;6788.5000000;6900.0000000;6760.0000000;6837.0000000;2161540
LKOH;31.08.2023;0;6858.0000000;6875.0000000;6788.0000000;6830.0000000;821065
LKOH;01.09.2023;0;6839.0000000;6848.0000000;6784.0000000;6819.0000000;708296
LKOH;04.09.2023;0;6844.5000000;6870.0000000;6825.0000000;6850.0000000;654846
LKOH;05.09.2023;0;6860.0000000;6940.0000000;6847.0000000;6916.0000000;1187607
LKOH;06.09.2023;0;6915.0000000;6916.0000000;6832.5000000;6867.5000000;762146
LKOH;07.09.2023;0;6859.5000000;6880.0000000;6571.5000000;6666.5000000;2275417
LKOH;08.09.2023;0;6665.0000000;6724.0000000;6533.0000000;6625.0000000;1323022
LKOH;11.09.2023;0;6624.5000000;6625.0000000;6435.0000000;6456.0000000;1299088
LKOH;12.09.2023;0;6500.0000000;6730.0000000;6480.0000000;6729.0000000;1534355
LKOH;13.09.2023;0;6737.0000000;6739.0000000;6576.0000000;6610.0000000;1121990
LKOH;14.09.2023;0;6610.0000000;6633.0000000;6346.0000000;6519.0000000;2070981
LKOH;15.09.2023;0;6519.0000000;6609.0000000;6501.0000000;6553.0000000;1220398
LKOH;18.09.2023;0;6595.5000000;6655.0000000;6476.0000000;6526.0000000;916073
LKOH;19.09.2023;0;6525.0000000;6560.0000000;6326.5000000;6344.0000000;1528284
LKOH;20.09.2023;0;6350.0000000;6499.0000000;6280.0000000;6423.0000000;1866665
LKOH;21.09.2023;0;6402.5000000;6428.0000000;6350.0000000;6379.0000000;1460955
LKOH;22.09.2023;0;6395.0000000;6517.0000000;6305.0000000;6495.0000000;1112302
LKOH;25.09.2023;0;6500.5000000;6525.0000000;6426.0000000;6449.0000000;690080
LKOH;26.09.2023;0;6429.5000000;6438.0000000;6322.0000000;6386.0000000;938984
LKOH;27.09.2023;0;6412.0000000;6500.0000000;6404.5000000;6490.0000000;729486
LKOH;28.09.2023;0;6502.0000000;6645.5000000;6501.5000000;6645.5000000;985054
LKOH;29.09.2023;0;6649.5000000;6700.0000000;6603.5000000;6677.0000000;956728
LKOH;02.10.2023;0;6716.0000000;6797.5000000;6658.5000000;6720.0000000;1106576
LKOH;03.10.2023;0;6720.0000000;6784.0000000;6636.5000000;6754.5000000;952569
LKOH;04.10.2023;0;6739.0000000;6815.0000000;6659.5000000;6660.5000000;903629
LKOH;05.10.2023;0;6701.0000000;6759.5000000;6645.0000000;6721.5000000;737042
LKOH;06.10.2023;0;6745.0000000;6797.0000000;6717.0000000;6797.0000000;783900
LKOH;09.10.2023;0;6879.5000000;6895.5000000;6822.0000000;6863.5000000;1093299
LKOH;10.10.2023;0;6870.0000000;6880.0000000;6822.5000000;6853.5000000;550356
LKOH;11.10.2023;0;6860.5000000;7099.5000000;6835.5000000;6890.5000000;3465866
LKOH;12.10.2023;0;6862.0000000;7154.0000000;6848.0000000;7120.0000000;2709703
LKOH;13.10.2023;0;7143.0000000;7250.0000000;7136.0000000;7244.0000000;1670853
LKOH;16.10.2023;0;7274.5000000;7349.0000000;7234.5000000;7335.0000000;1462218
LKOH;17.10.2023;0;7345.0000000;7394.0000000;7264.0000000;7384.5000000;1629120
LKOH;18.10.2023;0;7399.0000000;7535.0000000;7365.0000000;7488.0000000;2582611
LKOH;19.10.2023;0;7483.0000000;7495.0000000;7416.5000000;7486.0000000;979245
LKOH;20.10.2023;0;7495.0000000;7509.5000000;7405.0000000;7491.5000000;980821
LKOH;23.10.2023;0;7510.5000000;7549.0000000;7452.5000000;7462.5000000;855125
LKOH;24.10.2023;0;7472.5000000;7487.5000000;7417.0000000;7444.0000000;817175
LKOH;25.10.2023;0;7430.0000000;7444.0000000;7207.0000000;7437.5000000;1315853
LKOH;26.10.2023;0;7453.5000000;7498.0000000;7211.0000000;7228.5000000;2891242
LKOH;27.10.2023;0;7225.5000000;7338.0000000;7136.5000000;7318.0000000;1807918
LKOH;30.10.2023;0;7299.0000000;7315.0000000;7228.0000000;7248.0000000;763508
LKOH;31.10.2023;0;7238.5000000;7264.0000000;7107.0000000;7150.5000000;1019828
LKOH;01.11.2023;0;7155.0000000;7266.0000000;7130.5000000;7240.0000000;610140
LKOH;02.11.2023;0;7251.5000000;7292.0000000;7217.0000000;7253.5000000;476815
LKOH;03.11.2023;0;7258.0000000;7278.0000000;7210.5000000;7238.0000000;364260
LKOH;06.11.2023;0;7243.0000000;7387.5000000;7221.0000000;7376.0000000;641531
LKOH;07.11.2023;0;7370.0000000;7380.0000000;7295.5000000;7333.5000000;592820
LKOH;08.11.2023;0;7341.0000000;7373.0000000;7277.0000000;7295.0000000;578796
LKOH;09.11.2023;0;7290.5000000;7307.0000000;7221.0000000;7260.0000000;585245
LKOH;10.11.2023;0;7265.0000000;7304.5000000;7238.5000000;7288.5000000;496387
LKOH;13.11.2023;0;7295.5000000;7325.0000000;7270.0000000;7277.5000000;441753
LKOH;14.11.2023;0;7282.5000000;7285.0000000;7165.0000000;7200.0000000;610832
LKOH;15.11.2023;0;7183.5000000;7257.0000000;7138.0000000;7224.0000000;606927
LKOH;16.11.2023;0;7220.5000000;7236.0000000;7120.5000000;7135.5000000;555267
LKOH;17.11.2023;0;7135.0000000;7234.0000000;7080.5000000;7225.5000000;762755
LKOH;20.11.2023;0;7225.5000000;7226.0000000;7161.0000000;7194.5000000;422161
LKOH;21.11.2023;0;7180.5000000;7216.0000000;7137.5000000;7209.0000000;481480
LKOH;22.11.2023;0;7211.5000000;7299.0000000;7207.0000000;7299.0000000;677016
LKOH;23.11.2023;0;7302.0000000;7330.0000000;7251.5000000;7258.0000000;390183
LKOH;24.11.2023;0;7270.0000000;7320.0000000;7255.0000000;7295.0000000;418285
LKOH;27.11.2023;0;7301.5000000;7345.0000000;7212.0000000;7222.5000000;605795
LKOH;28.11.2023;0;7223.5000000;7245.5000000;7161.0000000;7238.0000000;401191
LKOH;29.11.2023;0;7228.0000000;7238.0000000;7186.0000000;7202.0000000;302370
LKOH;30.11.2023;0;7206.0000000;7285.5000000;7170.0000000;7239.0000000;608657
LKOH;01.12.2023;0;7239.0000000;7272.5000000;7162.5000000;7175.5000000;490503
LKOH;04.12.2023;0;7169.0000000;7199.5000000;7110.5000000;7132.5000000;665356
LKOH;05.12.2023;0;7137.0000000;7250.0000000;7137.0000000;7248.5000000;555796
LKOH;06.12.2023;0;7265.5000000;7275.0000000;7051.5000000;7138.0000000;647722
LKOH;07.12.2023;0;7145.0000000;7173.0000000;7071.0000000;7092.0000000;476699
LKOH;08.12.2023;0;7115.0000000;7173.0000000;7092.0000000;7140.0000000;424769
LKOH;11.12.2023;0;7182.5000000;7189.0000000;6929.0000000;6977.0000000;1023902
